,SUCT1,EVAT,DIST1,SURH,RERH,ECT,ECT.Humidity,ECRH,SUAVG.Humidity,ORH,OT,IT,SUCP2,RUAVG.Humidity,RET,SUCP1,SUT,DISP2,DISP1,FLW,SUCT2,CONT,EXT1,DIST2,No Fault,Evaporator Fault,Condenser Fault,Undercharged B,Overcharged A,System Off
266,21.509279,12.621936999999999,78.133911,89.883125,74.659439,23.057203,0.014928201,83.84603100000001,0.011265955,91.952538,13.173564,23.99077,1.5651,0.014465911000000001,22.862234,5.317501999999999,16.200228,11.518092,15.630679,2837.273193,23.581186,35.743763,27.978981,106.31778,0.0,0.0,0.0,1.0,0.0,0.0
267,21.425985,12.492832,78.242393,89.932953,74.741791,23.064493,0.01495671,83.96534,0.011272313999999999,92.306885,13.187228,23.940872,1.578196,0.014422425,22.826544000000002,5.320969,16.186213000000002,11.495605,15.593541,2813.856689,23.587432999999997,35.707333,28.031595000000003,106.857216,0.0,0.0,0.0,1.0,0.0,0.0
268,21.440559,12.513653999999999,78.29402900000001,90.12264300000001,75.001808,23.061518,0.014974197,84.07634,0.011296522,92.70172099999999,13.169246,23.890785,1.558761,0.014467573000000001,22.801048,5.326398999999999,16.181547,11.457652000000001,15.583317999999998,2814.401123,23.568693,35.861134,27.942556,107.07968100000001,0.0,0.0,0.0,1.0,0.0,0.0
269,21.450974,12.59903,78.344978,90.33045200000001,75.326759,23.087010999999997,0.015027551,84.238777,0.011372341999999999,92.977478,13.164782999999998,23.852575,1.574656,0.014558713000000001,22.808756,5.327829,16.213639999999998,11.457778999999999,15.592372,2797.889648,23.616587,35.695194,27.904106,107.53035700000001,0.0,0.0,0.0,1.0,0.0,0.0
270,21.488455,12.574043,78.468887,90.262299,75.467049,23.081572,0.015008826999999999,84.163986,0.011395981000000001,93.17873399999999,13.123714999999999,23.830548999999998,1.600155,0.014653228,22.826574,5.318933,16.238131,11.463914,15.579251000000001,2794.020264,23.664479999999998,35.656742,27.900055,107.32116699999999,0.0,0.0,0.0,1.0,0.0,0.0
271,21.430151000000002,12.505325,78.598228,90.11631,75.391266,23.074316,0.014994916,84.124748,0.011349986999999999,93.304253,13.173915,23.806099,1.6028959999999999,0.014619383,22.828505,5.331213,16.227745000000002,11.494077,15.611512,2786.188232,23.654068,35.697216,27.9466,107.28454599999999,0.0,0.0,0.0,1.0,0.0,0.0
272,21.384338,12.513656,78.61281600000001,90.277596,75.68576800000001,23.080313,0.015025828,84.26349599999999,0.011380893000000001,93.47940799999999,13.125041,23.779879,1.601104,0.014640179,22.821724,5.334383,16.222801,11.443611,15.559138,2808.295654,23.637407,35.466522,27.936483000000003,107.72040600000001,0.0,0.0,0.0,1.0,0.0,0.0
273,21.45722,12.447021000000001,78.638306,90.479683,75.92394300000001,23.100845,0.01507117,84.40682199999999,0.011423931000000002,93.651649,13.149398999999999,23.766119,1.596539,0.01474194,22.825853,5.339416,16.256667999999998,11.435699000000001,15.568967,2782.528564,23.643654,35.298553000000005,27.881844,108.220757,0.0,0.0,0.0,1.0,0.0,0.0
274,21.434313,12.6261,78.486427,91.041229,76.061211,23.111931,0.015114913999999998,84.589241,0.0115825,93.77507800000001,13.041965,23.740026,5.446318,0.01477766,22.844336,5.332619,16.32313,9.074968,15.393138,2758.917725,24.470278,34.511353,25.184542,104.618584,0.0,1.0,1.0,0.0,0.0,0.0
275,21.438477,12.77811,78.150749,93.398308,76.263458,23.12509,0.015126716,84.58635699999999,0.012419916999999999,93.902588,13.0041,23.732872,7.463673,0.01481789,22.850756,5.333044999999999,16.741228,7.3745080000000005,15.399559,2691.877441,27.940528999999998,33.770695,19.397806,79.859062,0.0,1.0,1.0,0.0,1.0,0.0
276,21.436396,12.738545,78.315636,92.860222,76.39379100000001,23.143517000000003,0.015156298,84.65342700000001,0.012582600000000001,94.084846,12.970978,23.717405,7.366835000000001,0.014843818,22.876023999999997,5.346703,17.044594,7.292999999999999,15.498872,2732.092041,30.518675,33.633083,17.92977,59.836216,0.0,1.0,1.0,0.0,1.0,0.0
277,21.41349,12.751039,78.365059,92.033417,76.475014,23.162048000000002,0.015160533,84.581665,0.012533366,94.261818,12.857022,23.713160000000002,7.353663,0.014930117,22.89884,5.351815,17.21454,7.272989,15.46025,2748.917725,31.991896,33.315369,17.575773,47.71225,0.0,1.0,1.0,0.0,1.0,0.0
278,21.442642000000003,12.75104,78.34139300000001,91.627769,76.550652,23.18841,0.015196591,84.64299799999999,0.012519727,94.380531,12.970805,23.703186,7.354334,0.014977253000000001,22.916809,5.34376,17.326275,7.273578,15.457638000000001,2782.065674,32.760891,33.420596999999994,17.521635,40.287372999999995,0.0,0.0,1.0,0.0,1.0,0.0
279,21.394753,12.748958,78.397865,91.229179,76.54924799999999,23.180670000000003,0.015158953999999999,84.477882,0.012464174,94.41378,12.887122,23.691923000000003,7.340551,0.014976971,22.938547,5.349491,17.387660999999998,7.245168,15.463489000000001,2809.322266,33.143364,33.720104,17.459164,35.854572,0.0,0.0,1.0,0.0,1.0,0.0
280,21.336443,12.721886999999999,78.359596,91.11977399999999,76.71480600000001,23.183892999999998,0.015197106,84.668922,0.012448927,94.42746700000001,12.936359,23.672295000000002,7.347396000000001,0.015010145,22.940468,5.350773,17.413992,7.272791000000001,15.457279000000002,2825.755859,33.230377000000004,33.730216999999996,17.457082999999997,33.125149,0.0,0.0,1.0,0.0,1.0,0.0
281,21.35935,12.715641,78.4179,91.03376,76.773811,23.179529000000002,0.015195533999999998,84.682716,0.012436941000000002,94.45444499999999,12.979880999999999,23.671877,7.3401369999999995,0.015021969,22.941916,5.3475839999999994,17.440321,7.257936,15.471744000000001,2833.136963,33.17371,33.448933000000004,17.450834,31.445509,0.0,0.0,1.0,0.0,1.0,0.0
282,21.330198,12.630265,78.27415500000001,90.779945,76.729958,23.171356,0.015141088,84.428223,0.012401573999999999,94.491127,12.974227,23.65682,7.323514,0.014987498,22.933891,5.317964,17.448965,7.241583,15.286069,2815.65625,33.003727000000005,32.1376,17.386284,30.245476,0.0,0.0,1.0,0.0,1.0,0.0
283,21.37809,12.59903,78.060974,90.77726,76.844551,23.162371,0.015144476,84.492561,0.012401199,94.478477,12.911559,23.633253,7.331528,0.014961243999999999,22.920873999999998,5.321368,17.440096,7.252930999999999,15.298073,2834.860352,32.639469,30.569265,17.377954000000003,29.342928000000004,0.0,0.0,0.0,0.0,1.0,0.0
284,21.444725,12.613605,77.555992,90.916359,77.06084399999999,23.19426,0.015194572,84.602089,0.012420581000000002,94.523895,12.893184,23.655975,7.345858,0.015057992,22.921377,5.265811,17.450472,7.279491,14.879704,2837.663086,32.072842,27.829228999999998,17.417519,28.709518,0.0,0.0,0.0,0.0,1.0,0.0
285,21.721674,12.555303,76.360878,90.844521,77.065102,23.173212,0.01514204,84.423927,0.012410571,94.552032,12.997608999999999,23.653114000000002,7.376114,0.015067441,22.930573000000003,5.131357,17.455484,7.314705,14.363094,2839.336182,31.129815999999998,26.410643,17.525801,27.881844,1.0,0.0,0.0,0.0,0.0,0.0
286,21.97155,12.182564999999999,75.214386,90.985054,77.071701,23.141455,0.015126566000000001,84.501846,0.012435693999999999,94.52671099999999,13.023578,23.651255,7.393339,0.015012962,22.921762,5.0130419999999996,17.473665,7.332497,14.137676,2837.636719,29.877171999999998,25.947226999999998,17.627832,26.780973,1.0,0.0,0.0,0.0,0.0,0.0
287,22.086077,12.163825,75.077866,90.898643,77.019707,23.083986,0.015073911,84.50797299999999,0.012432875,94.552948,12.922695,23.64975,7.379467,0.014968364,22.910704,4.994066,17.493139000000003,7.321872999999999,14.143753,2849.822021,28.363474,25.933062,17.613258,25.924963,1.0,0.0,0.0,0.0,0.0,0.0
288,22.098574,12.245036,75.098442,90.81015,77.090691,23.031103,0.015064568,84.727592,0.012405781999999999,94.541046,12.779811,23.633361999999998,7.370341000000001,0.014982492,22.878076999999998,5.0215819999999995,17.488108,7.3185720000000005,14.266007,2849.983643,27.185707,25.854139,17.557032,25.455475,1.0,0.0,0.0,0.0,0.0,0.0
289,22.056925,12.415786,75.625854,90.769951,77.181129,23.004267000000002,0.015067671999999999,84.882439,0.012400181000000001,94.56443,12.779544,23.624613,7.365824000000001,0.01493211,22.855753,5.084867,17.480679000000002,7.3185270000000004,14.493123,2855.086914,26.485519,25.906754,17.532045,25.20859,1.0,0.0,0.0,0.0,0.0,0.0
290,21.950727,12.646923,76.132713,90.622681,77.214256,22.983835,0.015039104,84.8302,0.012374147,94.640816,12.719294999999999,23.600096,7.350281,0.014904573,22.838484,5.145386,17.453279000000002,7.309819999999999,14.650451,2849.160889,26.266962,26.060548999999998,17.482069,24.985985,0.0,0.0,0.0,0.0,1.0,0.0
291,21.725839999999998,12.609441,76.345917,90.450165,77.26325200000001,22.964539000000002,0.015006495,84.74958000000001,0.01226965,94.671364,12.945779,23.600073000000002,7.320753,0.014914258,22.813195999999998,5.200975,17.410841,7.283432,14.769689000000001,2877.110107,26.285177,26.16173,17.365459,24.795767,0.0,0.0,0.0,0.0,1.0,0.0
292,21.51969,12.438691,76.482445,90.496391,77.363785,22.964607,0.015004611999999999,84.738846,0.012274219,94.681274,12.754252000000001,23.586159,7.2952449999999995,0.014902153999999999,22.791395,5.2438910000000005,17.374025,7.250738,14.937935999999999,2861.070068,26.317556,26.317556,17.242604999999998,24.686485,0.0,0.0,0.0,0.0,1.0,0.0
293,21.388504,12.519902,76.933189,90.723663,77.585258,22.997954999999997,0.015059445,84.869621,0.012305654,94.68566899999999,12.874503,23.569693,7.2880199999999995,0.014952252,22.789949,5.297091,17.352434,7.24304,15.089248000000001,2838.0466309999997,26.410645000000002,27.266653,17.211370000000002,24.704698999999998,0.0,0.0,0.0,0.0,1.0,0.0
294,21.230245999999998,12.53656,77.06223299999999,90.733429,77.6726,23.01503,0.015052383999999999,84.743111,0.012307005,94.685982,12.777761,23.571869,7.280658,0.01499518,22.796851999999998,5.315506,17.348963,7.233880999999999,15.148910999999998,2857.131104,26.558371,27.997192,17.205122,24.741125,0.0,0.0,0.0,0.0,1.0,0.0
295,21.121965,12.546971000000001,77.095894,90.76589200000001,77.80103299999999,23.029638000000002,0.015064533,84.73491700000001,0.012311496000000002,94.648163,12.961621000000001,23.569349,7.272075999999999,0.015020573,22.816092,5.334512999999999,17.332785,7.227945,15.201469,2832.305664,26.653481,28.932122999999997,17.163477,24.747198,0.0,0.0,0.0,0.0,1.0,0.0
296,21.074070000000003,12.563632,77.187538,90.849464,77.924591,23.028282,0.015086104,84.860344,0.012323056,94.614906,12.792155000000001,23.558382,7.274828,0.015045005,22.826309,5.334297,17.345207000000002,7.227613000000001,15.239463,2840.639648,26.716216999999997,30.06942,17.17597,24.765411,0.0,0.0,0.0,0.0,1.0,0.0
297,21.076155,12.569878,77.309113,90.929535,77.974541,23.034044,0.015120723,85.02079,0.012334132,94.62801400000001,12.890786,23.552744,7.276822999999999,0.015054882,22.838476,5.337708,17.358362,7.227921,15.252281,2822.710205,26.863945,31.115652,17.171804,24.753265,0.0,0.0,1.0,0.0,1.0,0.0
298,21.105307,12.580289,77.479301,90.950165,77.962486,23.028457999999997,0.015112097,85.00218199999999,0.012336986000000001,94.69614399999999,12.943622,23.535829999999997,7.274176,0.015052498999999999,22.843872,5.349214,17.370911,7.227792999999999,15.321373999999999,2857.394287,26.969171999999997,32.261044,17.18638,24.779572,0.0,0.0,1.0,0.0,1.0,0.0
299,21.078238,12.549054,77.49427,90.852074,78.010101,23.018036,0.015081028,84.885101,0.012323417,94.75970500000001,13.295216,23.532919,7.2747649999999995,0.015061914,22.842610999999998,5.333316,17.36986,7.227688000000001,15.246964000000002,2832.158203,27.064284999999998,32.641490999999995,17.161394,24.848379,0.0,0.0,1.0,0.0,1.0,0.0
300,21.063662,12.517819,77.555992,90.75415799999999,77.93602800000001,22.989159,0.015055266999999999,84.891838,0.012309873,94.833336,12.820950999999999,23.510521,7.263882000000001,0.015015043,22.831154,5.3252690000000005,17.355974,7.2215,15.239585,2849.41333,27.090593,32.720413,17.136404000000002,24.913134,0.0,0.0,1.0,0.0,1.0,0.0
301,21.096979,12.567796000000001,77.556,90.932854,78.055458,22.994896,0.015101517,85.116867,0.012334592,94.904259,12.787662,23.513498000000002,7.272957000000001,0.014972117,22.821718,5.322622,17.354554999999998,7.227589,15.220197,2841.537109,27.07238,32.732555,17.153063,24.955633,0.0,0.0,1.0,0.0,1.0,0.0
302,21.146955,12.555301,77.597145,90.983521,78.120598,22.986353,0.015096172,85.131485,0.012341601,94.96923100000001,13.14267,23.524521,7.27186,0.014980628999999999,22.808092000000002,5.321055,17.363169,7.22756,15.234926999999999,2858.070068,27.062262,32.513996,17.14057,24.996103,0.0,0.0,1.0,0.0,1.0,0.0
303,21.113636,12.534477,77.615837,90.902618,78.124901,22.979134,0.015083395,85.09833499999999,0.012330408999999999,95.036964,13.395396,23.535470999999998,7.26001,0.014981474,22.805405,5.315441000000001,17.369028,7.213778,15.223912,2850.3388670000004,27.086547999999997,32.601017,17.117666,25.050745000000003,0.0,0.0,1.0,0.0,1.0,0.0
304,21.09906,12.540723,77.58030699999999,90.87693,78.14954399999999,22.968805,0.015088187,85.178001,0.012326855,95.093727,13.205844,23.535097,7.261667,0.014986313000000001,22.802195,5.311698000000001,17.366598,7.213707,15.236629,2842.168701,27.08857,32.598995,17.103088,25.075029,0.0,0.0,1.0,0.0,1.0,0.0
305,21.119882999999998,12.540726,77.694389,90.910637,78.06527700000001,22.960653,0.015083481999999999,85.194122,0.012331518,95.143837,13.164798000000001,23.537834,7.256296000000001,0.014969765,22.796213,5.30853,17.367918,7.212401,15.242004999999999,2843.533447,27.100714,32.789219,17.088511999999998,25.141813,0.0,0.0,1.0,0.0,1.0,0.0
306,21.080318,12.540726,77.72805799999999,90.839424,77.982773,22.956754999999998,0.015071073,85.14579,0.012321667,95.23007199999999,12.914292,23.551920000000003,7.245634,0.014953563999999999,22.795547,5.312086,17.365606,7.199205,15.247813,2829.253906,27.084524,32.843857,17.059359,25.174185,0.0,0.0,1.0,0.0,1.0,0.0
307,21.080318,12.507408,77.72805799999999,90.815239,78.04798100000001,22.949951000000002,0.015051357,85.07209,0.012318322,95.315392,12.678325,23.568169,7.241451,0.014966368999999998,22.803589000000002,5.301208,17.348335000000002,7.197307,15.209632000000001,2834.471924,27.072382,32.722439,17.034372,25.190376,0.0,0.0,1.0,0.0,1.0,0.0
308,21.055332,12.453269,77.784172,90.721046,77.902283,22.934946,0.015028798999999999,85.024849,0.012288841000000002,95.381157,12.834358,23.572342000000003,7.225308999999999,0.014937758999999998,22.794134,5.294539,17.322641,7.182783000000001,15.208385,2846.884766,27.092615000000002,32.843857,16.973983999999998,25.214661,0.0,0.0,1.0,0.0,1.0,0.0
309,21.017851,12.451186,77.77855699999999,90.783142,78.070076,22.932326999999997,0.015041808,85.110214,0.012253615,95.47448,12.715676,23.568120999999998,7.227146,0.014910874,22.781843,5.300896,17.300604,7.183960000000001,15.233601,2834.223389,27.08857,32.951111,16.946913000000002,25.224779,0.0,0.0,1.0,0.0,1.0,0.0
310,21.024096,12.484504,77.810356,90.923683,78.235649,22.92601,0.015028665,85.07015200000001,0.012315003,95.53823100000001,12.775208000000001,23.558329,7.228712,0.014932573999999999,22.78293,5.304016000000001,17.303514,7.181284,15.247167000000001,2828.6408690000003,27.031906,32.993607,16.959410000000002,25.238947,0.0,0.0,1.0,0.0,1.0,0.0
311,21.011602,12.447021000000001,77.830925,90.825783,78.186646,22.915335,0.015016233,85.056435,0.012268601,95.60951999999999,12.949516000000001,23.543426999999998,7.224292999999999,0.014895263,22.780291000000002,5.305914,17.298813,7.181382000000001,15.244716,2840.075928,27.029882,33.102886,16.932337,25.253110999999997,0.0,0.0,1.0,0.0,1.0,0.0
312,21.005357999999998,12.46368,77.892639,90.910545,78.296684,22.926976999999997,0.015039222,85.123512,0.012278453,95.650116,12.901722999999999,23.534643,7.231577000000001,0.014912458,22.763664000000002,5.308726999999999,17.293798000000002,7.192141,15.304173,2846.9216309999997,27.013693,33.193951,16.946915,25.271324,0.0,0.0,1.0,0.0,1.0,0.0
313,20.965792,12.503243,78.010475,90.95111800000001,78.389687,22.928267,0.01504459,85.146523,0.012309638000000001,95.723457,12.587334,23.531763,7.236725,0.014930597,22.753441,5.329885,17.309938,7.196489,15.368188,2830.301025,27.058214000000003,33.327511,16.971901000000003,25.354292,0.0,0.0,1.0,0.0,1.0,0.0
314,20.963708999999998,12.515738,78.02730600000001,90.975098,78.16918199999999,22.960617000000003,0.015074556999999999,85.145088,0.012340435,95.790924,12.713719000000001,23.534479,7.235619,0.014887593000000001,22.757715,5.320914,17.304976,7.196516,15.374239999999999,2847.797852,27.098685999999997,33.491428000000006,16.967735,25.423098,0.0,0.0,1.0,0.0,1.0,0.0
315,20.959543,12.513656,78.147003,90.935738,78.123535,22.977709,0.015060175,84.97776,0.012334991000000002,95.883018,12.739453,23.534576,7.2288630000000005,0.014878691000000001,22.748169,5.330558,17.307955,7.1832270000000005,15.420478,2818.5576170000004,27.197846999999996,33.805096,16.953160999999998,25.522257,0.0,0.0,1.0,0.0,1.0,0.0
316,20.913732999999997,12.461597,78.070313,90.766563,77.909966,22.977692,0.015018907,84.75048100000001,0.012258622,95.969719,12.749103,23.547966,7.214966,0.014837046000000001,22.753035,5.3140730000000005,17.299503,7.171461,15.277678,2836.263672,27.246415999999996,33.643204,16.907351000000002,25.607248000000002,0.0,0.0,1.0,0.0,1.0,0.0
317,20.942884,12.390798,77.976807,90.776924,77.892616,22.975157,0.015003158,84.676704,0.012225455,96.056267,12.725361999999999,23.564957,7.215263,0.014833663,22.739404999999998,5.301643,17.269613,7.165951,15.281067000000002,2834.840088,27.216063000000002,33.418575,16.874037,25.609276,0.0,0.0,1.0,0.0,1.0,0.0
318,20.938720999999997,12.399128,77.97867600000001,90.787102,77.846489,22.978109,0.015014515,84.724144,0.012226852,96.101189,12.584163,23.534485,7.212421000000001,0.014799238999999999,22.734939999999998,5.300852,17.252792000000003,7.165919000000001,15.255687,2855.759766,27.137138,33.382153,16.861539999999998,25.593086,0.0,0.0,1.0,0.0,1.0,0.0
319,20.938719,12.384552000000001,77.93004599999999,90.864998,77.966606,22.986197,0.015012764,84.673012,0.012237548999999999,96.122925,12.816737,23.536966,7.21489,0.014845967,22.75646,5.304001,17.243546,7.16598,15.260087,2834.689697,27.070356,33.240494,16.867786,25.550589000000002,0.0,0.0,1.0,0.0,1.0,0.0
320,20.913732999999997,12.353317,77.924438,90.789284,77.910896,22.976202,0.014986076000000001,84.577209,0.012227152,96.12719,12.700994,23.567579000000002,7.211453,0.014837228000000001,22.761915,5.2969349999999995,17.236584,7.165878,15.248520000000001,2846.029297,27.031908,33.165623,16.865705,25.542496,0.0,0.0,1.0,0.0,1.0,0.0
321,20.89291,12.359563,77.989906,90.807404,77.870399,22.974714000000002,0.014955617,84.416954,0.01222964,96.10586500000001,12.58475,23.598152,7.206802000000001,0.014829331999999999,22.765345,5.311022,17.231749,7.165732000000001,15.327557,2859.290283,27.011671000000003,33.477264,16.844881,25.558683,0.0,0.0,1.0,0.0,1.0,0.0
322,20.826276999999997,12.33874,77.986153,90.74054,77.883324,22.966454000000002,0.014936283,84.35257,0.012185966999999999,96.07251,12.476865,23.635393,7.20109,0.014831852,22.765226000000002,5.306934,17.209570000000003,7.1553,15.290629000000001,2835.697266,27.017740000000003,33.548088,16.826139,25.584991,0.0,0.0,1.0,0.0,1.0,0.0
323,20.828357999999998,12.32,77.967461,90.724007,77.719048,22.96604,0.014904986,84.182068,0.012149303,96.002495,12.561714,23.667510999999998,7.188521000000001,0.014799823,22.772554,5.29776,17.194704,7.143117999999999,15.280847,2826.932373,26.977264,33.42667,16.778246,25.601179000000002,0.0,0.0,1.0,0.0,1.0,0.0
324,20.788794,12.290847,77.96371500000001,90.743309,77.81998399999999,22.974731,0.014914627,84.19091800000001,0.012133864,95.96637,12.460247,23.656129999999997,7.186881,0.014817383,22.784201,5.3045860000000005,17.168833,7.145727000000001,15.343765,2823.876709,26.963103999999998,33.430721000000005,16.755342000000002,25.609276,0.0,0.0,1.0,0.0,1.0,0.0
325,20.728407,12.336658,78.068451,90.866119,77.846375,22.977585,0.014909422,84.147675,0.012150606999999999,95.91330699999999,12.833758,23.612745,7.189108,0.014824648000000001,22.779306,5.317632,17.166443,7.145596,15.363256,2823.634033,26.973221000000002,33.837471,16.780329000000002,25.61939,0.0,0.0,1.0,0.0,1.0,0.0
326,20.751314,12.305424,77.911354,90.82931500000001,77.99569699999999,22.976671,0.014912376000000001,84.168617,0.012145588999999998,95.85198199999999,12.689124000000001,23.605989,7.190361,0.014838893999999998,22.798407,5.297667,17.158533,7.146953999999999,15.272664,2826.178467,27.029884000000003,33.434765000000006,16.76367,25.661886,0.0,0.0,1.0,0.0,1.0,0.0
327,20.792961,12.297095,77.948753,90.88176700000001,78.016129,22.979254,0.014885595,84.007851,0.01215274,95.770729,12.61057,23.636673000000002,7.192208,0.014857747,22.815224,5.309921,17.170647,7.1507119999999995,15.361478,2849.150146,26.959053000000004,33.580463,16.769918,25.661886,0.0,0.0,1.0,0.0,1.0,0.0
328,20.713831,12.286682,78.042259,90.803764,77.783958,22.990845,0.014877877,83.90639499999999,0.012142106000000001,95.64478299999999,12.831050999999999,23.664696,7.1812119999999995,0.01479977,22.797493,5.303292,17.161054999999998,7.1368279999999995,15.338772,2824.8984379999997,26.96715,33.827358000000004,16.751177,25.678078,0.0,0.0,1.0,0.0,1.0,0.0
329,20.693008,12.267941,77.905739,90.722595,77.778481,22.981827,0.014826915,83.671356,0.012131041,95.530479,13.202501999999999,23.671426999999998,7.173633000000001,0.014726866000000002,22.778887,5.2939300000000005,17.138849,7.131642,15.333417,2825.049072,26.952982000000002,33.552135,16.715776,25.692245,0.0,0.0,1.0,0.0,1.0,0.0
330,20.634703,12.267941,78.025444,90.690269,77.81681800000001,22.97719,0.014808942,83.595764,0.012099587,95.434303,12.393275,23.666681,7.164816,0.014717431000000001,22.776375,5.3078199999999995,17.102957,7.123734,15.373916,2848.579834,26.918581,33.681656,16.676212,25.680101,0.0,0.0,1.0,0.0,1.0,0.0
331,20.688845,12.303341,77.982414,90.885475,77.998665,22.986099,0.014851251999999999,83.783813,0.012144203999999999,95.353096,12.458607,23.667236,7.174595,0.014752639,22.774698,5.307337,17.101526,7.135464,15.396065,2847.297607,26.908468,33.659389000000004,16.694954,25.702362,0.0,0.0,1.0,0.0,1.0,0.0
